order_id,order_date,customer_name,email_address,phone,product,qty,unit_price,discount,total,status,shipping_address,city,state,zip,year,month,revenue
26100,2024-12-31,Jason Harris,jason.harris@outlook.com,3397472998,Wireless Mouse,2,39.99,10.0,71.98,refunded,7188 Main Ct,Chicago,IL,60632,2024,12,79.98
23422,2023-02-04,John Taylor,john.taylor@hotmail.com,3348523516,USB-C Cable,2,12.49,0.0,24.98,pending,1380 Birch Ct,Indianapolis,IN,46286,2023,2,24.98
27234,2024-12-31,Edward Nguyen,edward.nguyen@aol.com,2178664283,Phone Case,3,19.99,20.0,47.98,refunded,8303 Cedar Rd,Phoenix,AZ,85017,2024,12,59.97
20147,2024-12-31,Emily Lee,emily.lee@yahoo.com,9975265578,Streaming Mic Bundle,1,299.99,15.0,254.99,shipped,7932 Cedar St,Phoenix,AZ,85019,2024,12,299.99
20383,2024-12-31,William Thompson,william.thompson@yahoo.com,4707798465,Blue Light Glasses,4,24.99,20.0,79.97,cancelled,5162 Birch Blvd,Denver,CO,80277,2024,12,99.96
19885,2024-12-31,Susan Hernandez,susan.hernandez@hotmail.com,7117268076,Wireless Mouse,2,39.99,5.0,75.98,refunded,1694 Spruce Way,Nashville,TN,37255,2024,12,79.98
21556,2024-12-31,Anthony Young,anthony.young@yahoo.com,19745429937,Desk Lamp,4,34.99,0.0,139.96,shipped,1781 Cedar Blvd,San Jose,CA,95127,2024,12,139.96
10683,2024-12-31,James Reed,james.reed@gmail.com,17767949666,Laptop Cooler,1,39.99,0.0,39.99,shipped,8822 Oak Ct,Miami,FL,33186,2024,12,39.99
10496,2024-12-31,Ruth Nguyen,ruth.nguyen@aol.com,,Cable Management Kit,3,14.99,10.0,40.47,shipped,3937 Cedar Dr,Indianapolis,IN,46245,2024,12,44.97
2349,2024-12-31,George Parker,george.parker@aol.com,15774885195,4K Webcam,1,149.99,15.0,127.49,cancelled,7768 Main Rd,Philadelphia,PA,19156,2024,12,149.99
25691,2024-03-06,Nicholas Moore,nicholas.moore@yahoo.com,3885679212,Desk Lamp,1,34.99,10.0,31.49,cancelled,7401 Spruce Ave,Salt Lake City,UT,84170,2024,3,34.99
10257,2024-12-31,Kevin Lee,kevin.lee@icloud.com,7195966495,Cable Management Kit,2,14.99,0.0,29.98,shipped,"""3727 Cedar Ave, Apt 18""",Portland,OR,97227,2024,12,29.98
7195,2024-12-31,Matthew Rogers,matthew.rogers@gmail.com,19426421472,Mouse Pad XL,1,24.99,0.0,24.99,cancelled,6659 Cedar Rd,Las Vegas,NV,89199,2024,12,24.99
10776,2024-12-31,Sarah Garcia,sarah.garcia@outlook.com,2777752558,USB-C Cable,3,12.49,15.0,31.85,completed,2123 Spruce Rd,Columbus,OH,43269,2024,12,37.47
27381,2023-04-01,Melissa Mitchell,melissa.mitchell@outlook.com,2946477617,Desk Lamp,2,34.99,5.0,66.48,refunded,2657 Cedar Rd,Portland,OR,97238,2023,4,69.98
9159,2024-12-31,John Scott,john.scott@gmail.com,5834407858,Noise Cancelling Headphones,3,249.99,0.0,749.97,completed,5450 Cedar Blvd,Miami,FL,33194,2024,12,749.97
6392,2024-12-25,William Thomas,william.thomas@hotmail.com,17379968882,USB-C Cable,2,12.49,0.0,24.98,completed,1278 Spruce Way,Seattle,WA,98126,2024,12,24.98
21459,2024-12-31,David Young,david.young@outlook.com,17779825132,Wireless Mouse,4,39.99,0.0,159.96,shipped,3373 Elm Rd,Boston,MA,2175,2024,12,159.96
27443,2024-12-31,Amanda Turner,amanda.turner@gmail.com,4614077875,Microphone,3,199.99,5.0,569.97,completed,"""9767 Main Blvd, Apt 19""",Boston,MA,2135,2024,12,599.97
24697,2024-12-31,Edward Adams,edward.adams@yahoo.com,8128187449,Wireless Mouse,4,39.99,5.0,151.96,shipped,2158 Birch St,San Jose,CA,95162,2024,12,159.96
27821,2023-03-29,Thomas Martin,thomas.martin@hotmail.com,9543128634,Monitor Arm,1,89.99,0.0,89.99,shipped,9325 Cedar Ln,Philadelphia,PA,19133,2023,3,89.99
1706,2024-12-31,Robert Brown,robert.brown@outlook.com,14594867172,Wireless Headphones,1,79.99,5.0,75.99,refunded,639 Maple Dr,Las Vegas,NV,89136,2024,12,79.99
17954,2024-12-31,Sharon Cook,sharon.cook@gmail.com,4092634232,Laptop Cooler,1,39.99,20.0,31.99,refunded,725 Birch Ave,Chicago,IL,60661,2024,12,39.99
4912,2024-12-31,Michael Hill,michael.hill@outlook.com,12923682894,Phone Case,1,19.99,15.0,16.99,cancelled,5443 Elm Ln,Minneapolis,MN,55435,2024,12,19.99
13574,2024-12-31,James Moore,james.moore@yahoo.com,7929293663,Phone Stand,1,15.99,0.0,15.99,refunded,9796 Birch Ave,Boston,MA,2136,2024,12,15.99
14971,2024-12-31,Jacob Sanchez,jacob.sanchez@hotmail.com,12457131898,Laptop Cooler,3,39.99,0.0,119.97,cancelled,7679 Spruce Way,Las Vegas,NV,89125,2024,12,119.97
7684,2024-12-31,John Mitchell,john.mitchell@yahoo.com,19105051492,Streaming Mic Bundle,3,299.99,20.0,719.98,pending,2754 Cedar Ln,Boston,MA,2175,2024,12,899.97
3964,2024-12-31,Karen Hernandez,karen.hernandez@gmail.com,15417332162,Phone Case,4,19.99,20.0,63.97,completed,1780 Cedar Blvd,Dallas,TX,75247,2024,12,79.96
7914,2024-12-31,Jessica Parker,jessica.parker@icloud.com,3619326846,"Laptop Sleeve 15""",1,29.99,20.0,23.99,pending,4698 Maple Ave,Miami,FL,33123,2024,12,29.99
10505,2024-12-31,Charles Taylor,charles.taylor@hotmail.com,18898063466,Ergonomic Chair,2,349.99,15.0,594.98,refunded,4874 Cedar Ln,Seattle,WA,98193,2024,12,699.98
27358,2024-12-31,Michael White,michael.white@gmail.com,15744143494,Keyboard Wrist Rest,2,19.99,0.0,39.98,cancelled,2611 Main Ln,Austin,TX,78720,2024,12,39.98
4645,2024-12-31,Unknown Customer,n/a@placeholder.com,3446792080,Standing Desk,2,599.99,5.0,1139.98,refunded,1681 Elm Ln,Minneapolis,MN,55484,2024,12,1199.98
6965,2024-12-31,Amy Robinson,amy.robinson@outlook.com,4024471236,Phone Case,3,19.99,20.0,47.98,pending,"""700 Maple Blvd, Apt 12""",San Diego,CA,92143,2024,12,59.97
18087,2024-12-31,Linda Williams,linda.williams@gmail.com,4176142726,Wireless Headphones,1,79.99,0.0,79.99,cancelled,7191 Birch Dr,Seattle,WA,98127,2024,12,79.99
11023,2024-12-31,Ronald Taylor,ronald.taylor@gmail.com,2816676172,Monitor Arm,1,89.99,15.0,76.49,pending,"""9234 Walnut Ct, Apt 20""",Miami,FL,33129,2024,12,89.99
12084,2024-12-31,Robert Lewis,unknown@email.com,3658963517,USB Hub 7-Port,2,34.99,20.0,55.98,cancelled,9443 Aspen Blvd,Denver,CO,80291,2024,12,69.98
6802,2024-12-31,Brenda Nelson,brenda.nelson@outlook.com,6794192952,USB Hub 7-Port,4,34.99,0.0,139.96,shipped,3131 Pine Blvd,Philadelphia,PA,19186,2024,12,139.96
4040,2024-09-15,Sharon Jones,sharon.jones@yahoo.com,8103905036,Ergonomic Chair,3,349.99,0.0,1049.97,completed,"""4973 Birch Ave, Apt 6""",San Diego,CA,92153,2024,9,1049.97
8820,2023-09-20,Amy Nelson,amy.nelson@gmail.com,9198288026,Monitor,1,299.99,0.0,299.99,completed,2989 Birch Ave,Seattle,WA,98122,2023,9,299.99
25701,2024-12-31,Laura Hill,laura.hill@hotmail.com,3436352289,Monitor Arm,3,89.99,5.0,256.47,cancelled,6363 Aspen St,Las Vegas,NV,89146,2024,12,269.96999999999997
18691,2024-10-31,Charles Allen,charles.allen@yahoo.com,2133224972,Ring Light,1,79.99,0.0,79.99,shipped,4185 Pine Blvd,Philadelphia,PA,19151,2024,10,79.99
26802,2024-12-31,Mary Nguyen,mary.nguyen@gmail.com,8912429847,HDMI Cable 6ft,2,9.99,0.0,19.98,shipped,2296 Main Dr,Portland,OR,97224,2024,12,19.98
20473,2024-12-31,Laura Harris,laura.harris@hotmail.com,4572668568,Cable Organizer,4,12.99,5.0,49.36,shipped,379 Pine Ln,Seattle,WA,98172,2024,12,51.96
7041,2024-12-31,Anna Harris,anna.harris@icloud.com,7155523883,USB Hub 7-Port,1,34.99,0.0,34.99,shipped,9050 Spruce Ave,San Diego,CA,92169,2024,12,34.99
23710,2024-12-31,Linda Walker,linda.walker@yahoo.com,9155833252,Webcam,3,89.99,0.0,269.97,refunded,788 Elm Dr,Indianapolis,IN,46275,2024,12,269.96999999999997
19039,2024-12-31,Lisa Garcia,lisa.garcia@gmail.com,9677024560,Mouse Pad XL,2,24.99,10.0,44.98,completed,2444 Elm Ct,San Diego,CA,92145,2024,12,49.98
26691,2024-12-31,John Walker,john.walker@icloud.com,5586203660,USB-C Cable,3,12.49,15.0,31.85,cancelled,"""251 Cedar St, Apt 1""",Indianapolis,IN,46216,2024,12,37.47
26120,2024-02-10,Jacob Morris,jacob.morris@aol.com,2874084050,Mechanical Keyboard,4,129.99,0.0,519.96,cancelled,8652 Aspen Ct,Portland,OR,97290,2024,2,519.96
5654,2024-12-31,Anna Sanchez,anna.sanchez@hotmail.com,6498351466,Streaming Mic Bundle,3,299.99,15.0,764.97,completed,8660 Elm Ln,Boston,MA,2146,2024,12,899.97
1339,2024-11-04,Sarah Anderson,sarah.anderson@hotmail.com,2177805762,Monitor,2,299.99,0.0,599.98,shipped,7863 Aspen St,Chicago,IL,60672,2024,11,599.98
23206,2024-12-31,Unknown Customer,n/a@placeholder.com,3613549012,Smart Plug 4-Pack,4,29.99,10.0,107.96,completed,1319 Walnut Ct,Philadelphia,PA,19176,2024,12,119.96
22696,2023-07-03,Amanda Torres,amanda.torres@outlook.com,12597147163,Portable Charger,4,49.99,20.0,159.97,pending,3513 Oak Dr,Phoenix,AZ,85054,2023,7,199.96
6202,2024-12-31,David Cook,david.cook@hotmail.com,2804542433,Smart Plug 4-Pack,3,29.99,5.0,85.47,cancelled,8175 Walnut St,Atlanta,GA,30321,2024,12,89.97
22039,2024-12-31,Mark Clark,mark.clark@yahoo.com,4463596392,Gaming Headset,3,89.99,5.0,256.47,completed,2282 Walnut Ave,Boston,MA,2196,2024,12,269.96999999999997
6411,2024-12-31,Daniel White,unknown@email.com,12952178267,Smart Plug 4-Pack,2,29.99,10.0,53.98,shipped,271 Main Rd,Philadelphia,PA,19142,2024,12,59.98
7657,2024-12-31,Laura Clark,laura.clark@gmail.com,5554834810,Cable Management Kit,1,14.99,5.0,14.24,refunded,9128 Pine Ln,San Diego,CA,92126,2024,12,14.99
6047,2023-05-21,Unknown Customer,jeffrey.allen@yahoo.com,9567166922,USB Hub 7-Port,3,34.99,0.0,104.97,pending,7434 Aspen Blvd,Columbus,OH,43248,2023,5,104.97
23239,2024-12-31,Anthony Reed,anthony.reed@hotmail.com,15679937666,Cable Management Kit,2,14.99,0.0,29.98,cancelled,"""399 Cedar Rd, Apt 17""",Philadelphia,PA,19157,2024,12,29.98
12641,2024-12-31,Deborah White,deborah.white@gmail.com,6347686453,Blue Light Glasses,4,24.99,0.0,99.96,refunded,5202 Cedar Dr,San Diego,CA,92110,2024,12,99.96
23570,2024-12-31,Sarah Robinson,sarah.robinson@hotmail.com,3222802741,4K Webcam,1,149.99,0.0,149.99,pending,3768 Oak Blvd,San Jose,CA,95121,2024,12,149.99
22154,2024-12-31,Barbara Wilson,barbara.wilson@hotmail.com,6749362798,"Laptop Sleeve 15""",1,29.99,0.0,29.99,pending,1960 Cedar Blvd,Boston,MA,2126,2024,12,29.99
13728,2024-12-31,Edward Turner,edward.turner@aol.com,3226444611,Mechanical Keyboard,3,129.99,20.0,311.98,refunded,306 Aspen Way,Chicago,IL,60625,2024,12,389.97
3647,2024-12-31,Laura Davis,laura.davis@yahoo.com,7677213090,Laptop Cooler,1,39.99,0.0,39.99,completed,3239 Cedar Ave,Austin,TX,78773,2024,12,39.99
15293,2023-08-31,Sharon Carter,sharon.carter@hotmail.com,3274264848,Smart Plug 4-Pack,2,29.99,0.0,59.98,refunded,8862 Spruce St,Las Vegas,NV,89182,2023,8,59.98
15509,2024-12-31,Daniel Morris,daniel.morris@aol.com,7604938397,Wireless Headphones,3,79.99,20.0,191.98,cancelled,1753 Aspen Blvd,San Diego,CA,92135,2024,12,239.96999999999997
7746,2024-12-31,Brian Scott,brian.scott@icloud.com,8124945211,Phone Case,2,19.99,10.0,35.98,refunded,1111 Cedar Rd,Boston,MA,2166,2024,12,39.98
22584,2024-12-31,Jonathan Anderson,jonathan.anderson@icloud.com,8967597658,Gaming Headset,3,89.99,0.0,269.97,completed,8093 Pine Rd,Denver,CO,80225,2024,12,269.96999999999997
22607,2024-12-31,Kevin Stewart,kevin.stewart@hotmail.com,4229117143,HDMI Cable 6ft,4,9.99,20.0,31.97,completed,292 Walnut Ln,Minneapolis,MN,55485,2024,12,39.96
22672,2024-12-31,Susan Reed,susan.reed@outlook.com,2324639819,Keyboard Wrist Rest,3,19.99,5.0,56.97,cancelled,7125 Maple Ave,Charlotte,NC,28214,2024,12,59.97
17029,2024-12-31,Deborah Nguyen,deborah.nguyen@gmail.com,5285893891,4K Webcam,3,149.99,15.0,382.47,shipped,"""8814 Birch St, Apt 2""",Charlotte,NC,28228,2024,12,449.97
22078,2024-12-31,David Williams,david.williams@yahoo.com,7789641111,USB Hub 7-Port,3,34.99,20.0,83.98,pending,4064 Cedar Ln,San Diego,CA,92134,2024,12,104.97
20712,2024-12-31,Deborah Cook,deborah.cook@outlook.com,Unknown,Portable Charger,1,49.99,5.0,47.49,refunded,3617 Main Ln,Seattle,WA,98174,2024,12,49.99
23665,2024-12-31,Joseph Williams,joseph.williams@outlook.com,9696817893,Cable Organizer,1,12.99,15.0,11.04,shipped,2092 Main Ave,Las Vegas,NV,89131,2024,12,12.99
25811,2024-12-31,Eric Brown,eric.brown@gmail.com,13923504822,Portable Charger,3,49.99,0.0,149.97,refunded,8410 Maple Ave,Atlanta,GA,30358,2024,12,149.97
4084,2024-12-31,Jacob Parker,jacob.parker@aol.com,6158284779,Monitor Arm,1,89.99,5.0,85.49,cancelled,4414 Oak Dr,Philadelphia,PA,19196,2024,12,89.99
15577,2024-12-31,Daniel Johnson,daniel.johnson@aol.com,3344202138,Blue Light Glasses,4,24.99,0.0,99.96,pending,1637 Birch Blvd,Chicago,IL,60618,2024,12,99.96
8800,2024-12-31,Stephanie Torres,stephanie.torres@icloud.com,4089739545,Desk Lamp,4,34.99,0.0,139.96,cancelled,7002 Elm St,Phoenix,AZ,85083,2024,12,139.96
19424,2024-12-31,Mary Miller,unknown@email.com,4729116335,Blue Light Glasses,1,24.99,10.0,22.49,refunded,5939 Aspen Ave,Miami,FL,33177,2024,12,24.99
18401,2024-12-31,Mary Anderson,mary.anderson@outlook.com,2093736209,Wireless Headphones,3,79.99,20.0,191.98,shipped,7039 Oak Way,San Jose,CA,95110,2024,12,239.96999999999997
26620,2023-11-17,Sharon Miller,sharon.miller@aol.com,5279931730,4K Webcam,3,149.99,15.0,382.47,refunded,3111 Main Way,San Jose,CA,95132,2023,11,449.97
3333,2024-12-31,Charles Mitchell,charles.mitchell@yahoo.com,9963483636,Laptop Stand,1,45.0,0.0,45.0,refunded,7552 Cedar St,San Jose,CA,95168,2024,12,45.0
27582,2023-10-04,Unknown Customer,john.williams@aol.com,3439647201,Mechanical Keyboard,1,129.99,0.0,129.99,completed,4189 Oak Ct,Indianapolis,IN,46230,2023,10,129.99
18150,2024-12-31,Barbara Rogers,barbara.rogers@outlook.com,6132239031,HDMI Cable 6ft,1,9.99,0.0,9.99,completed,1298 Cedar Ave,Philadelphia,PA,19121,2024,12,9.99
4037,2024-12-31,Jeffrey Adams,jeffrey.adams@gmail.com,18838396243,Wireless Headphones,4,79.99,15.0,271.97,refunded,4000 Walnut Way,Chicago,IL,60652,2024,12,319.96
2430,2024-12-31,Mark Morris,mark.morris@icloud.com,9266405868,Ergonomic Chair,4,349.99,0.0,1399.96,refunded,"""506 Aspen Rd, Apt 9""",Minneapolis,MN,55451,2024,12,1399.96
19552,2024-12-31,James Carter,james.carter@gmail.com,15404501433,"Laptop Sleeve 15""",1,29.99,10.0,26.99,completed,1364 Cedar Ave,Columbus,OH,43276,2024,12,29.99
23316,2024-12-31,Linda Perez,linda.perez@gmail.com,3914863660,Phone Case,1,19.99,0.0,19.99,cancelled,7480 Elm Rd,Seattle,WA,98164,2024,12,19.99
15798,2024-11-28,George Evans,george.evans@hotmail.com,4257206579,Portable Charger,1,49.99,0.0,49.99,completed,7414 Pine Ln,Miami,FL,33193,2024,11,49.99
14830,2024-12-31,Thomas Anderson,thomas.anderson@hotmail.com,13308717086,Noise Cancelling Headphones,1,249.99,10.0,224.99,completed,2389 Cedar Way,Dallas,TX,75275,2024,12,249.99
11115,2024-12-31,Anthony Wright,anthony.wright@yahoo.com,9074521348,Phone Case,4,19.99,0.0,79.96,pending,8016 Pine Rd,Denver,CO,80287,2024,12,79.96
13500,2024-12-31,Amy Garcia,amy.garcia@gmail.com,15923582611,Cable Organizer,4,12.99,0.0,51.96,refunded,5483 Cedar Way,Denver,CO,80261,2024,12,51.96
14455,2024-12-31,Unknown Customer,ashley.wilson@gmail.com,17572371971,Laptop Cooler,4,39.99,0.0,159.96,cancelled,8514 Cedar St,Dallas,TX,75276,2024,12,159.96
13326,2024-12-31,George Young,george.young@hotmail.com,4273319092,Standing Desk,4,599.99,0.0,2399.96,completed,1352 Maple Rd,Minneapolis,MN,55417,2024,12,2399.96
26232,2024-10-05,Jennifer Brown,jennifer.brown@yahoo.com,6244808914,4K Webcam,3,149.99,0.0,449.97,shipped,3424 Oak Ln,Seattle,WA,98155,2024,10,449.97
1648,2024-12-31,Timothy Nguyen,timothy.nguyen@icloud.com,12068509818,Cable Management Kit,2,14.99,5.0,28.48,pending,1656 Main Ct,Miami,FL,33190,2024,12,29.98
9465,2024-12-31,Emily Young,emily.young@gmail.com,4047168087,Gaming Headset,3,89.99,10.0,242.97,cancelled,4108 Oak Dr,Las Vegas,NV,89172,2024,12,269.96999999999997
14343,2024-12-31,Unknown Customer,n/a@placeholder.com,9813018651,Phone Case,4,19.99,5.0,75.96,shipped,3070 Elm St,San Diego,CA,92128,2024,12,79.96
26549,2024-12-31,Charles Martinez,charles.martinez@gmail.com,8144074484,Smart Plug 4-Pack,2,29.99,20.0,47.98,refunded,8923 Spruce Ct,Phoenix,AZ,85094,2024,12,59.98
16400,2024-12-31,Jessica Anderson,jessica.anderson@aol.com,9497623073,Ring Light,1,79.99,10.0,71.99,pending,8976 Spruce Dr,Austin,TX,78718,2024,12,79.99
24111,2024-12-31,Ronald Parker,ronald.parker@hotmail.com,6162233470,Noise Cancelling Headphones,3,249.99,5.0,712.47,refunded,9846 Spruce Ln,San Diego,CA,92186,2024,12,749.97
15119,2024-12-31,Stephanie Wilson,stephanie.wilson@outlook.com,3053121850,Smart Plug 4-Pack,4,29.99,0.0,119.96,cancelled,"""1801 Main Ave, Apt 2""",Indianapolis,IN,46216,2024,12,119.96
3679,2024-12-31,Jeffrey Lee,jeffrey.lee@outlook.com,7314769421,Webcam,2,89.99,0.0,179.98,refunded,3604 Birch Ave,Chicago,IL,60636,2024,12,179.98
6581,2024-12-31,Ryan Hernandez,ryan.hernandez@aol.com,15295756724,Laptop Cooler,3,39.99,20.0,95.98,shipped,2150 Spruce Ln,Austin,TX,78710,2024,12,119.97
25036,2024-12-31,Jonathan Reed,jonathan.reed@gmail.com,2783466389,Webcam,2,89.99,0.0,179.98,completed,3880 Walnut Ln,Miami,FL,33147,2024,12,179.98
27887,2024-12-31,Richard Evans,richard.evans@gmail.com,3076694032,Ring Light,1,79.99,15.0,67.99,shipped,5983 Walnut Ln,Philadelphia,PA,19189,2024,12,79.99
6797,2024-12-31,Paul Johnson,paul.johnson@outlook.com,9746305396,Monitor,1,299.99,10.0,269.99,shipped,2614 Oak Way,Minneapolis,MN,55464,2024,12,299.99
1206,2023-01-23,Ashley Robinson,ashley.robinson@outlook.com,5133755259,Ergonomic Chair,2,349.99,0.0,699.98,completed,8786 Spruce Way,Austin,TX,78768,2023,1,699.98
18140,2024-12-31,Sharon Scott,sharon.scott@yahoo.com,9576634401,Monitor,3,299.99,10.0,809.97,pending,7264 Walnut Dr,San Jose,CA,95151,2024,12,899.97
19873,2024-12-31,Daniel Baker,daniel.baker@hotmail.com,8863083294,USB-C Cable,4,12.49,0.0,49.96,cancelled,1987 Pine St,San Jose,CA,95178,2024,12,49.96
9093,2024-12-31,Stephanie Wright,stephanie.wright@gmail.com,Unknown,Webcam,3,89.99,0.0,269.97,cancelled,3413 Maple Ct,Minneapolis,MN,55464,2024,12,269.96999999999997
14114,2023-12-13,Eric Nguyen,eric.nguyen@aol.com,7434117376,Standing Desk,3,599.99,5.0,1709.97,pending,7939 Birch Rd,Seattle,WA,98138,2023,12,1799.97
7570,2024-12-15,Brian Hill,brian.hill@hotmail.com,9227777647,Cable Organizer,2,12.99,0.0,25.98,pending,"""9567 Maple Ave, Apt 9""",Denver,CO,80258,2024,12,25.98
12649,2024-12-31,Jeffrey Allen,jeffrey.allen@gmail.com,5775961811,Blue Light Glasses,3,24.99,20.0,59.98,cancelled,6378 Walnut Ave,Boston,MA,2184,2024,12,74.97
7918,2024-05-11,Ashley Thompson,ashley.thompson@aol.com,19277829769,Wireless Mouse,2,39.99,0.0,79.98,refunded,9382 Spruce Ave,Boston,MA,2160,2024,5,79.98
23361,2024-12-31,Michael Anderson,michael.anderson@gmail.com,3514175755,"Laptop Sleeve 15""",1,29.99,0.0,29.99,shipped,5739 Spruce Blvd,Minneapolis,MN,55480,2024,12,29.99
23118,2024-12-31,Lisa Harris,lisa.harris@outlook.com,15019641763,Standing Desk,3,599.99,0.0,1799.97,cancelled,3725 Walnut Blvd,Austin,TX,78738,2024,12,1799.97
8075,2024-12-31,Ashley Lee,ashley.lee@outlook.com,6456139303,"Laptop Sleeve 15""",2,29.99,5.0,56.98,completed,5478 Elm Blvd,Las Vegas,NV,89111,2024,12,59.98
23303,2024-12-31,Sharon Clark,sharon.clark@icloud.com,2452557138,Noise Cancelling Headphones,3,249.99,15.0,637.47,refunded,8651 Elm Way,Indianapolis,IN,46227,2024,12,749.97
8943,2024-12-31,Amy Stewart,amy.stewart@gmail.com,9154595914,4K Webcam,1,149.99,5.0,142.49,shipped,916 Spruce Ct,Dallas,TX,75240,2024,12,149.99
21100,2024-12-31,Emma Miller,emma.miller@yahoo.com,9542753442,4K Webcam,1,149.99,15.0,127.49,refunded,5476 Spruce Way,Salt Lake City,UT,84183,2024,12,149.99
25301,2024-12-31,Edward Turner,edward.turner@hotmail.com,17753714499,Blue Light Glasses,4,24.99,10.0,89.96,pending,2701 Spruce Rd,San Diego,CA,92119,2024,12,99.96
12873,2023-04-08,Anthony Thomas,anthony.thomas@aol.com,8092527727,Standing Desk,1,599.99,10.0,539.99,refunded,2465 Walnut Way,Miami,FL,33169,2023,4,599.99
18494,2024-12-31,Emily Johnson,emily.johnson@hotmail.com,3827202689,4K Webcam,4,149.99,0.0,599.96,completed,1608 Cedar Ave,Portland,OR,97290,2024,12,599.96
4369,2024-12-31,Anna Robinson,anna.robinson@gmail.com,4214064108,Phone Stand,2,15.99,0.0,31.98,completed,1983 Aspen St,Atlanta,GA,30329,2024,12,31.98
4682,2024-12-31,Angela Cook,angela.cook@hotmail.com,4632278646,"Laptop Sleeve 15""",2,29.99,0.0,59.98,pending,7501 Elm Rd,Portland,OR,97210,2024,12,59.98
11720,2024-12-31,Nicholas Thomas,nicholas.thomas@outlook.com,Unknown,Smart Plug 4-Pack,3,29.99,20.0,71.98,shipped,"""2160 Elm Dr, Apt 1""",Atlanta,GA,30335,2024,12,89.97
1641,2024-12-31,Amanda Garcia,amanda.garcia@yahoo.com,9177957590,Mechanical Keyboard,1,129.99,15.0,110.49,shipped,6825 Elm St,Indianapolis,IN,46229,2024,12,129.99
1659,2024-12-31,Ashley Baker,ashley.baker@hotmail.com,8153867997,Keyboard Wrist Rest,2,19.99,0.0,39.98,shipped,7002 Oak Ave,Columbus,OH,43298,2024,12,39.98
22402,2024-04-07,Lisa Garcia,lisa.garcia@aol.com,17137358827,Gaming Headset,2,89.99,0.0,179.98,cancelled,137 Maple St,Boston,MA,2190,2024,4,179.98
5113,2023-04-12,Melissa Davis,melissa.davis@icloud.com,6504469278,Mechanical Keyboard,1,129.99,10.0,116.99,shipped,3151 Aspen St,Seattle,WA,98141,2023,4,129.99
7786,2024-12-31,Joseph Walker,joseph.walker@aol.com,14037908192,Streaming Mic Bundle,1,299.99,15.0,254.99,completed,2586 Spruce Rd,Portland,OR,97248,2024,12,299.99
3418,2024-12-31,Brian Sanchez,brian.sanchez@hotmail.com,8654294532,Desk Lamp,4,34.99,0.0,139.96,cancelled,4849 Oak Way,Chicago,IL,60675,2024,12,139.96
19261,2024-12-31,Brenda Hill,brenda.hill@outlook.com,7124529626,Microphone,1,199.99,0.0,199.99,pending,"""1257 Elm Blvd, Apt 9""",Columbus,OH,43255,2024,12,199.99
22950,2024-12-31,Thomas Mitchell,thomas.mitchell@icloud.com,9882188293,Phone Stand,3,15.99,5.0,45.57,pending,6488 Spruce Ln,Nashville,TN,37270,2024,12,47.97
7170,2024-12-31,Amy Wilson,amy.wilson@icloud.com,8369403734,Microphone,1,199.99,0.0,199.99,completed,6000 Spruce Rd,Philadelphia,PA,19180,2024,12,199.99
1587,2024-12-31,Amanda Walker,amanda.walker@icloud.com,2222893174,USB Hub 7-Port,1,34.99,5.0,33.24,pending,1370 Aspen Way,Las Vegas,NV,89158,2024,12,34.99
8951,2024-12-31,Ashley Lewis,ashley.lewis@gmail.com,5725989259,Wireless Headphones,2,79.99,5.0,151.98,refunded,5251 Pine St,Miami,FL,33157,2024,12,159.98
15396,2024-12-31,Laura Cook,laura.cook@outlook.com,15447656891,Ergonomic Chair,2,349.99,0.0,699.98,pending,3674 Oak Rd,Phoenix,AZ,85093,2024,12,699.98
18215,2024-12-31,Anna Thompson,anna.thompson@gmail.com,19537853691,Laptop Stand,1,45.0,5.0,42.75,cancelled,1169 Walnut Ct,Atlanta,GA,30321,2024,12,45.0
27748,2024-12-31,Unknown Customer,n/a@placeholder.com,5842696629,Standing Desk,2,599.99,0.0,1199.98,refunded,3936 Aspen Ln,Philadelphia,PA,19162,2024,12,1199.98
16422,2024-12-31,Deborah Clark,deborah.clark@icloud.com,16456522668,HDMI Cable 6ft,1,9.99,0.0,9.99,completed,4160 Oak Ct,Miami,FL,33133,2024,12,9.99
4044,2024-12-31,Ronald Taylor,ronald.taylor@hotmail.com,3682952188,Wireless Headphones,1,79.99,15.0,67.99,refunded,3815 Oak Rd,Denver,CO,80283,2024,12,79.99
17596,2024-07-22,Brenda Walker,brenda.walker@hotmail.com,5428696561,Streaming Mic Bundle,4,299.99,20.0,959.97,refunded,8714 Birch Ct,Miami,FL,33143,2024,7,1199.96
2886,2024-12-31,Michelle Parker,michelle.parker@aol.com,7059039045,Monitor,2,299.99,0.0,599.98,completed,4274 Walnut Ave,Nashville,TN,37238,2024,12,599.98
23575,2024-12-31,Emma Clark,emma.clark@outlook.com,9905829773,Keyboard Wrist Rest,4,19.99,0.0,79.96,completed,362 Elm Ave,Charlotte,NC,28283,2024,12,79.96
14239,2023-08-04,Anna Nelson,anna.nelson@outlook.com,3465787167,Standing Desk,2,599.99,0.0,1199.98,cancelled,1084 Aspen Blvd,Salt Lake City,UT,84131,2023,8,1199.98
12261,2024-12-31,Unknown Customer,n/a@placeholder.com,4214126324,"Laptop Sleeve 15""",1,29.99,15.0,25.49,cancelled,1696 Walnut Dr,Portland,OR,97287,2024,12,29.99
